id,segment_id,city,state,latitude,longitude,road_type,pothole_count,crack_type,crack_count,weather,traffic_level,speed_limit_kmph,avg_vehicle_speed_kmph,rainfall_mm,visibility,surface_age_months,accident_history_count,accident_risk,immediate_action,maintenance_priority,authority_responsible,response_time_hours,repair_status,date_reported
3781,SEG-3160,Pune,Maharashtra,8.50969,69.24577,Village Road,24,Alligator Crack,14,Rainy,Heavy,42,81,69.64,Poor,31,6,High,Resurface Road,High,Panchayat,24,Not Repaired,2025-07-06
3782,SEG-8040,Noida,Uttar Pradesh,25.40451,76.97078,Highway,5,Longitudinal Crack,25,Humid,Low,51,67,161.18,Poor,12,13,High,Resurface Road,High,Highways Dept,21,Not Repaired,2025-09-09
3783,SEG-5077,Delhi,Delhi,12.55383,96.37676,Highway,15,Alligator Crack,37,Rainy,Heavy,47,54,80.1,Poor,39,12,Critical,Immediate Barricade,Urgent,Panchayat,72,Not Repaired,2025-07-22
3784,SEG-8045,Chennai,Tamil Nadu,17.81542,89.20632,Highway,8,Edge Crack,35,Humid,Heavy,32,80,151.42,Clear,7,9,Critical,Immediate Barricade,Urgent,Highways Dept,9,Repaired,2025-12-24
3785,SEG-8858,Chennai,Tamil Nadu,21.78013,74.58124,Village Road,5,Edge Crack,13,Rainy,Heavy,96,52,6.11,Foggy,17,5,Medium,Fill Pothole,Medium,Panchayat,16,Repaired,2025-10-24
3786,SEG-8304,Jaipur,Rajasthan,19.92016,96.1021,Highway,7,Alligator Crack,11,Rainy,Heavy,50,62,187.81,Poor,1,3,Medium,Fill Pothole,Medium,Highways Dept,7,Repaired,2025-02-10
3787,SEG-6573,Kochi,Kerala,17.2824,70.14658,Highway,19,Transverse Crack,22,Rainy,Low,70,59,149.16,Clear,40,11,Critical,Immediate Barricade,Urgent,Panchayat,48,Not Repaired,2025-01-04
3788,SEG-5842,Pune,Maharashtra,11.56278,79.67579,Village Road,4,Transverse Crack,8,Rainy,Low,36,59,21.98,Clear,18,2,Low,Seal Cracks,Low,Municipality,22,Not Repaired,2025-08-04
3789,SEG-8288,Hyderabad,Telangana,14.42765,86.71346,Highway,14,Longitudinal Crack,4,Humid,Heavy,73,89,10.75,Clear,41,5,Medium,Fill Pothole,Medium,Highways Dept,35,Temporary Repair,2025-03-01
3790,SEG-1522,Warangal,Telangana,25.85878,78.93408,Village Road,16,Transverse Crack,13,Humid,Low,61,78,185.32,Poor,38,2,High,Resurface Road,High,Municipality,32,Not Repaired,2025-06-21
3791,SEG-2825,Bhopal,Madhya Pradesh,26.9088,92.77981,Highway,19,Longitudinal Crack,40,Hot,Heavy,78,55,59.34,Foggy,29,6,Critical,Immediate Barricade,Urgent,Municipality,23,Repaired,2025-03-25
3792,SEG-4556,Nagpur,Maharashtra,18.60757,88.15085,Village Road,4,Edge Crack,36,Hot,Low,33,34,90.84,Poor,18,9,High,Resurface Road,High,Panchayat,46,Temporary Repair,2025-05-07
3793,SEG-8424,Bhopal,Madhya Pradesh,21.45178,90.67956,Highway,9,Transverse Crack,27,Hot,Moderate,42,87,189.8,Foggy,34,4,High,Resurface Road,High,Highways Dept,17,Temporary Repair,2025-09-04
3794,SEG-1709,Mysuru,Karnataka,23.17304,77.76308,Highway,14,Longitudinal Crack,4,Rainy,Low,52,39,122.13,Poor,50,4,Medium,Fill Pothole,Medium,Panchayat,56,Repaired,2025-07-13
3795,SEG-4940,Chennai,Tamil Nadu,19.6516,88.43155,Highway,4,Longitudinal Crack,17,Dry,Low,81,51,41.81,Clear,15,1,Medium,Fill Pothole,Medium,Highways Dept,10,Repaired,2025-03-25
3796,SEG-8807,Thiruvananthapuram,Kerala,9.28855,80.25392,Highway,19,Transverse Crack,7,Humid,Moderate,72,23,130.7,Poor,7,13,High,Resurface Road,High,Highways Dept,64,Temporary Repair,2025-05-07
3797,SEG-2456,Warangal,Telangana,21.00719,88.75997,Village Road,1,Longitudinal Crack,28,Hot,Moderate,52,86,142.14,Clear,39,14,High,Resurface Road,High,Panchayat,37,Temporary Repair,2025-11-27
3798,SEG-3615,Warangal,Telangana,24.73468,94.63274,Village Road,12,Edge Crack,28,Dry,Moderate,83,54,176.17,Foggy,9,13,Critical,Immediate Barricade,Urgent,Municipality,11,Not Repaired,2025-05-17
3799,SEG-9612,Chennai,Tamil Nadu,13.66437,70.21826,Highway,2,Edge Crack,35,Rainy,Heavy,69,61,5.37,Clear,36,9,High,Resurface Road,High,Municipality,44,Not Repaired,2025-02-01
3800,SEG-9664,Madurai,Tamil Nadu,18.98323,93.64347,City Road,7,Longitudinal Crack,34,Dry,Heavy,62,71,2.86,Foggy,60,13,Critical,Immediate Barricade,Urgent,Panchayat,50,Not Repaired,2025-07-08
3801,SEG-3796,Ahmedabad,Gujarat,26.90369,84.57406,City Road,16,Alligator Crack,7,Dry,Moderate,62,34,84.48,Foggy,47,14,High,Resurface Road,High,Panchayat,69,Not Repaired,2025-09-03
3802,SEG-8242,Jaipur,Rajasthan,11.64426,95.32947,Highway,23,Edge Crack,25,Dry,Low,71,65,197.73,Clear,44,0,High,Resurface Road,High,Panchayat,60,Temporary Repair,2025-08-27
3803,SEG-1428,Madurai,Tamil Nadu,9.11661,70.00003,Highway,21,Longitudinal Crack,20,Humid,Heavy,41,46,131.58,Clear,48,3,High,Resurface Road,High,Highways Dept,39,Temporary Repair,2025-01-28
3804,SEG-7402,Delhi,Delhi,17.00864,90.71283,Highway,1,Transverse Crack,40,Hot,Heavy,88,89,160.06,Foggy,53,7,High,Resurface Road,High,Highways Dept,35,Repaired,2025-04-01
3805,SEG-8737,Jaipur,Rajasthan,15.05328,93.16997,Highway,17,Longitudinal Crack,10,Humid,Moderate,51,48,176.8,Clear,43,9,High,Resurface Road,High,Panchayat,44,Not Repaired,2025-06-24
3806,SEG-4194,Nagpur,Maharashtra,10.44454,83.79344,Highway,7,Longitudinal Crack,29,Rainy,Low,72,81,169.07,Clear,36,1,High,Resurface Road,High,Municipality,6,Not Repaired,2025-12-21
3807,SEG-1151,Jaipur,Rajasthan,25.60437,94.02524,City Road,16,Transverse Crack,24,Hot,Moderate,36,25,53.56,Poor,47,9,High,Resurface Road,High,Panchayat,65,Repaired,2025-10-11
3808,SEG-7255,Chennai,Tamil Nadu,17.53656,84.07952,Village Road,4,Transverse Crack,27,Humid,Moderate,90,37,174.02,Poor,60,15,High,Resurface Road,High,Municipality,42,Temporary Repair,2025-12-22
3809,SEG-5783,Madurai,Tamil Nadu,11.94922,91.50151,Village Road,4,Longitudinal Crack,3,Rainy,Heavy,30,67,168.59,Clear,46,12,Medium,Fill Pothole,Medium,Highways Dept,48,Not Repaired,2025-02-22
3810,SEG-3919,Bengaluru,Karnataka,23.50883,93.26911,City Road,9,Longitudinal Crack,13,Dry,Low,37,23,102.5,Poor,39,1,Medium,Fill Pothole,Medium,Panchayat,2,Repaired,2025-01-28
3811,SEG-4351,Noida,Uttar Pradesh,22.57989,72.7227,Village Road,5,Longitudinal Crack,7,Rainy,Heavy,53,56,35.64,Foggy,13,8,Medium,Fill Pothole,Medium,Municipality,24,Repaired,2025-05-10
3812,SEG-6156,Kochi,Kerala,18.06541,71.89907,City Road,2,Longitudinal Crack,21,Hot,Low,76,61,32.17,Clear,34,10,High,Resurface Road,High,Municipality,42,Not Repaired,2025-02-14
3813,SEG-2042,Mumbai,Maharashtra,19.29446,87.36496,City Road,23,Transverse Crack,8,Rainy,Moderate,63,45,109.22,Clear,51,15,High,Resurface Road,High,Municipality,56,Temporary Repair,2025-08-20
3814,SEG-8230,Coimbatore,Tamil Nadu,26.4225,68.03981,Highway,18,Transverse Crack,17,Humid,Heavy,61,27,81.87,Clear,29,6,High,Resurface Road,High,Panchayat,20,Repaired,2025-11-01
3815,SEG-5910,Indore,Madhya Pradesh,27.62214,71.31082,Village Road,0,Longitudinal Crack,24,Humid,Moderate,93,62,140.21,Clear,46,12,High,Resurface Road,High,Highways Dept,34,Temporary Repair,2025-09-16
3816,SEG-8587,Mumbai,Maharashtra,20.34639,70.65149,City Road,22,Longitudinal Crack,18,Rainy,Moderate,65,42,145.41,Clear,9,2,High,Resurface Road,High,Panchayat,6,Temporary Repair,2025-05-10
3817,SEG-8998,Jaipur,Rajasthan,15.01847,70.03778,Highway,5,Edge Crack,29,Rainy,Heavy,95,73,112.48,Clear,41,13,High,Resurface Road,High,Municipality,53,Not Repaired,2025-07-08
3818,SEG-8752,Ahmedabad,Gujarat,9.54542,76.81752,Village Road,22,Longitudinal Crack,4,Dry,Heavy,98,41,107.58,Foggy,4,10,High,Resurface Road,High,Municipality,5,Repaired,2025-08-01
3819,SEG-9557,Bhopal,Madhya Pradesh,15.5551,90.72908,Village Road,22,Alligator Crack,1,Dry,Heavy,82,41,0.47,Foggy,20,6,Medium,Fill Pothole,Medium,Highways Dept,10,Repaired,2025-07-17
3820,SEG-9886,Delhi,Delhi,23.94641,93.38523,Village Road,9,Edge Crack,20,Humid,Moderate,87,60,144.92,Clear,9,15,High,Resurface Road,High,Highways Dept,13,Repaired,2025-11-04
3821,SEG-3627,Noida,Uttar Pradesh,24.41185,93.95207,Highway,18,Edge Crack,6,Hot,Heavy,41,26,163.47,Foggy,47,15,High,Resurface Road,High,Highways Dept,10,Repaired,2025-03-08
3822,SEG-2727,Bengaluru,Karnataka,14.10398,73.76389,Highway,19,Longitudinal Crack,9,Dry,Low,67,35,126.26,Poor,60,14,High,Resurface Road,High,Highways Dept,60,Not Repaired,2025-11-22
3823,SEG-9100,Ahmedabad,Gujarat,26.92898,68.86623,Highway,5,Transverse Crack,28,Humid,Low,33,32,99.76,Poor,21,14,High,Resurface Road,High,Panchayat,63,Repaired,2025-08-20
3824,SEG-4193,Delhi,Delhi,27.02545,74.74623,Highway,11,Edge Crack,15,Hot,Moderate,40,62,191.89,Foggy,2,1,Medium,Fill Pothole,Medium,Panchayat,2,Repaired,2025-04-03
3825,SEG-1828,Indore,Madhya Pradesh,15.20575,84.71132,City Road,8,Edge Crack,9,Humid,Heavy,59,31,10.42,Foggy,15,3,Medium,Fill Pothole,Medium,Highways Dept,50,Temporary Repair,2025-12-09
3826,SEG-6560,Warangal,Telangana,25.11535,80.05103,Village Road,17,Alligator Crack,21,Rainy,Moderate,66,74,44.12,Clear,23,8,High,Resurface Road,High,Highways Dept,12,Temporary Repair,2025-07-24
3827,SEG-3938,Coimbatore,Tamil Nadu,15.93116,71.72246,Village Road,10,Longitudinal Crack,17,Rainy,Moderate,92,33,169.63,Poor,28,14,High,Resurface Road,High,Municipality,50,Temporary Repair,2025-09-16
3828,SEG-6440,Mysuru,Karnataka,8.32848,95.42218,Highway,1,Longitudinal Crack,25,Rainy,Heavy,66,41,16.75,Clear,23,7,High,Resurface Road,High,Panchayat,23,Not Repaired,2025-07-02
3829,SEG-8247,Delhi,Delhi,26.51194,92.17061,City Road,2,Transverse Crack,14,Dry,Heavy,37,79,37.33,Poor,24,11,Medium,Fill Pothole,Medium,Panchayat,26,Not Repaired,2025-01-28
3830,SEG-6884,Hyderabad,Telangana,9.43028,92.95834,Highway,1,Transverse Crack,2,Dry,Low,37,82,50.87,Clear,38,13,Medium,Fill Pothole,Medium,Municipality,61,Repaired,2025-01-27
3831,SEG-7670,Chennai,Tamil Nadu,10.04276,83.62047,Village Road,12,Longitudinal Crack,2,Dry,Moderate,52,71,172.91,Foggy,32,2,Medium,Fill Pothole,Medium,Municipality,43,Not Repaired,2025-07-27
3832,SEG-2839,Chennai,Tamil Nadu,25.76296,76.65995,Village Road,4,Alligator Crack,13,Hot,Low,57,45,179.84,Poor,20,13,High,Resurface Road,High,Highways Dept,43,Repaired,2025-08-15
3833,SEG-7121,Indore,Madhya Pradesh,17.77992,88.90662,Highway,10,Longitudinal Crack,20,Humid,Low,46,28,182.49,Clear,46,4,High,Resurface Road,High,Municipality,37,Not Repaired,2025-07-25
3834,SEG-4550,Jaipur,Rajasthan,11.50526,85.0733,City Road,12,Alligator Crack,30,Humid,Moderate,98,74,194.8,Foggy,23,5,High,Resurface Road,High,Municipality,41,Temporary Repair,2025-01-25
3835,SEG-6181,Jaipur,Rajasthan,14.40013,86.58895,Highway,18,Transverse Crack,6,Rainy,Heavy,81,40,16.39,Poor,26,7,High,Resurface Road,High,Panchayat,19,Repaired,2025-11-18
3836,SEG-5094,Madurai,Tamil Nadu,27.16433,94.4616,Highway,13,Alligator Crack,20,Rainy,Moderate,75,71,7.59,Foggy,31,1,High,Resurface Road,High,Highways Dept,15,Repaired,2025-05-22
3837,SEG-6202,Surat,Gujarat,9.16255,78.39307,City Road,13,Edge Crack,8,Humid,Heavy,82,30,110.11,Clear,50,3,Medium,Fill Pothole,Medium,Municipality,25,Temporary Repair,2025-04-11
3838,SEG-9932,Kochi,Kerala,20.9593,81.63884,Highway,1,Transverse Crack,25,Hot,Heavy,63,26,9.72,Poor,21,6,High,Resurface Road,High,Municipality,19,Temporary Repair,2025-09-18
3839,SEG-8822,Mysuru,Karnataka,8.06458,92.39894,Highway,5,Transverse Crack,31,Humid,Moderate,65,82,85.74,Clear,27,12,High,Resurface Road,High,Highways Dept,32,Not Repaired,2025-09-28
3840,SEG-3674,Delhi,Delhi,13.12249,81.04141,Highway,17,Edge Crack,6,Rainy,Moderate,77,38,91.18,Clear,41,0,Medium,Fill Pothole,Medium,Highways Dept,42,Repaired,2025-09-28
3841,SEG-6207,Ahmedabad,Gujarat,11.33006,75.10498,Highway,12,Longitudinal Crack,7,Humid,Low,82,40,173.3,Clear,20,6,Medium,Fill Pothole,Medium,Panchayat,13,Temporary Repair,2025-02-14
3842,SEG-1093,Bhopal,Madhya Pradesh,11.28551,72.9912,City Road,4,Alligator Crack,27,Hot,Moderate,69,47,114.69,Clear,15,15,High,Resurface Road,High,Municipality,15,Repaired,2025-12-19
3843,SEG-1604,Ahmedabad,Gujarat,10.18256,93.80067,Village Road,19,Longitudinal Crack,21,Humid,Low,64,44,25.5,Clear,29,14,Critical,Immediate Barricade,Urgent,Panchayat,55,Temporary Repair,2025-07-05
3844,SEG-1146,Indore,Madhya Pradesh,13.58596,93.57205,City Road,8,Transverse Crack,38,Hot,Low,89,24,162.15,Foggy,42,8,Critical,Immediate Barricade,Urgent,Panchayat,7,Repaired,2025-09-24
3845,SEG-1679,Hyderabad,Telangana,16.92994,78.82655,City Road,1,Longitudinal Crack,26,Rainy,Heavy,99,31,199.94,Poor,54,12,High,Resurface Road,High,Highways Dept,39,Not Repaired,2025-08-02
3846,SEG-7316,Nagpur,Maharashtra,22.36906,84.38928,City Road,1,Alligator Crack,5,Hot,Moderate,89,35,183.62,Clear,11,0,Low,Seal Cracks,Low,Highways Dept,46,Repaired,2025-11-26
3847,SEG-1206,Pune,Maharashtra,21.78163,82.748,Highway,14,Alligator Crack,25,Hot,Low,63,39,193.25,Clear,47,0,High,Resurface Road,High,Municipality,63,Temporary Repair,2025-09-23
3848,SEG-5302,Pune,Maharashtra,18.874,70.62888,Village Road,19,Longitudinal Crack,38,Humid,Heavy,79,27,61.05,Foggy,7,2,Critical,Immediate Barricade,Urgent,Municipality,34,Temporary Repair,2025-01-13
3849,SEG-5511,Bhopal,Madhya Pradesh,8.91355,84.69324,City Road,5,Longitudinal Crack,37,Rainy,Low,91,51,171.78,Poor,5,4,High,Resurface Road,High,Highways Dept,49,Repaired,2025-01-21
3850,SEG-3547,Warangal,Telangana,24.98382,73.18813,Village Road,20,Transverse Crack,5,Humid,Low,68,27,35.65,Foggy,30,14,High,Resurface Road,High,Highways Dept,20,Not Repaired,2025-02-04
3851,SEG-6634,Coimbatore,Tamil Nadu,16.03253,95.25404,Highway,10,Alligator Crack,2,Humid,Heavy,48,77,153.18,Poor,26,1,Low,Seal Cracks,Low,Municipality,39,Not Repaired,2025-01-07
3852,SEG-3480,Coimbatore,Tamil Nadu,11.02021,75.47584,Village Road,21,Longitudinal Crack,8,Hot,Moderate,95,20,197.01,Poor,41,8,High,Resurface Road,High,Panchayat,19,Not Repaired,2025-07-18
3853,SEG-6440,Nagpur,Maharashtra,26.74627,95.22835,Highway,2,Longitudinal Crack,29,Rainy,Moderate,54,56,147.43,Foggy,36,5,High,Resurface Road,High,Municipality,62,Not Repaired,2025-10-09
3854,SEG-6645,Delhi,Delhi,17.30699,82.84814,Highway,20,Longitudinal Crack,13,Rainy,Moderate,93,32,103.2,Foggy,35,11,High,Resurface Road,High,Panchayat,36,Not Repaired,2025-11-16
3855,SEG-2422,Ahmedabad,Gujarat,18.21982,72.17349,Village Road,9,Edge Crack,31,Hot,Moderate,63,38,8.64,Clear,5,14,Critical,Immediate Barricade,Urgent,Highways Dept,50,Temporary Repair,2025-10-21
3856,SEG-5316,Coimbatore,Tamil Nadu,21.10725,88.61982,Village Road,24,Alligator Crack,28,Hot,Heavy,37,84,76.54,Foggy,44,12,Critical,Immediate Barricade,Urgent,Panchayat,53,Repaired,2025-04-03
3857,SEG-7484,Chennai,Tamil Nadu,19.20007,73.8334,Village Road,15,Longitudinal Crack,18,Dry,Heavy,46,53,182.97,Foggy,56,4,High,Resurface Road,High,Highways Dept,35,Not Repaired,2025-01-18
3858,SEG-4703,Bhopal,Madhya Pradesh,23.25928,81.88852,Highway,6,Edge Crack,7,Rainy,Low,68,81,50.96,Poor,8,5,Medium,Fill Pothole,Medium,Panchayat,38,Repaired,2025-02-25
3859,SEG-6685,Thiruvananthapuram,Kerala,9.64631,84.66892,City Road,10,Alligator Crack,6,Rainy,Moderate,39,34,46.38,Foggy,36,9,Medium,Fill Pothole,Medium,Panchayat,35,Repaired,2025-10-04
3860,SEG-3196,Warangal,Telangana,9.74517,89.99971,Village Road,21,Longitudinal Crack,5,Rainy,Heavy,80,75,44.5,Clear,14,15,High,Resurface Road,High,Highways Dept,11,Temporary Repair,2025-05-03
3861,SEG-4068,Thiruvananthapuram,Kerala,9.91966,74.07732,Highway,21,Longitudinal Crack,24,Dry,Heavy,71,43,143.53,Clear,10,4,High,Resurface Road,High,Highways Dept,21,Repaired,2025-12-20
3862,SEG-3680,Indore,Madhya Pradesh,17.37224,88.49279,City Road,16,Transverse Crack,16,Hot,Moderate,41,82,24.59,Foggy,25,4,High,Resurface Road,High,Panchayat,9,Temporary Repair,2025-03-18
3863,SEG-9456,Surat,Gujarat,24.20678,88.83952,Village Road,21,Edge Crack,17,Dry,Moderate,51,79,32.92,Foggy,27,15,Critical,Immediate Barricade,Urgent,Municipality,7,Not Repaired,2025-05-01
3864,SEG-5166,Warangal,Telangana,13.77825,88.55646,City Road,15,Transverse Crack,1,Humid,Heavy,47,61,53.6,Clear,53,10,Medium,Fill Pothole,Medium,Municipality,50,Not Repaired,2025-07-04
3865,SEG-6926,Warangal,Telangana,19.7674,81.57227,Highway,4,Longitudinal Crack,24,Dry,Moderate,97,73,166.27,Poor,49,15,High,Resurface Road,High,Panchayat,10,Not Repaired,2025-03-28
3866,SEG-3426,Pune,Maharashtra,18.10818,84.18902,Village Road,5,Transverse Crack,8,Rainy,Heavy,74,53,134.53,Clear,28,3,Medium,Fill Pothole,Medium,Municipality,34,Not Repaired,2025-12-27
3867,SEG-9368,Jaipur,Rajasthan,8.53736,84.1183,City Road,25,Longitudinal Crack,34,Humid,Low,50,34,91.01,Clear,30,12,Critical,Immediate Barricade,Urgent,Highways Dept,64,Repaired,2025-12-21
3868,SEG-8878,Delhi,Delhi,26.8483,85.4039,City Road,4,Edge Crack,29,Dry,Low,53,42,172.26,Clear,60,12,High,Resurface Road,High,Panchayat,66,Repaired,2025-12-13
3869,SEG-7648,Noida,Uttar Pradesh,25.90562,90.68312,Village Road,0,Alligator Crack,32,Humid,Moderate,78,27,187.84,Foggy,46,13,High,Resurface Road,High,Highways Dept,5,Not Repaired,2025-10-01
3870,SEG-2295,Hyderabad,Telangana,23.441,72.30406,City Road,25,Edge Crack,4,Dry,Moderate,74,54,5.75,Clear,60,9,High,Resurface Road,High,Municipality,45,Temporary Repair,2025-03-26
3871,SEG-8952,Delhi,Delhi,15.44464,83.89894,Village Road,8,Edge Crack,25,Humid,Moderate,64,48,173.88,Poor,40,3,High,Resurface Road,High,Highways Dept,70,Repaired,2025-01-12
3872,SEG-2730,Ahmedabad,Gujarat,21.68305,79.65101,Highway,6,Transverse Crack,2,Humid,Low,61,83,188.82,Clear,50,11,Medium,Fill Pothole,Medium,Highways Dept,12,Temporary Repair,2025-08-22
3873,SEG-6445,Hyderabad,Telangana,22.32274,84.7105,Highway,14,Transverse Crack,8,Hot,Heavy,38,56,101.25,Clear,4,7,Medium,Fill Pothole,Medium,Highways Dept,57,Repaired,2025-10-11
3874,SEG-3745,Nagpur,Maharashtra,9.27929,79.55732,Highway,21,Alligator Crack,5,Hot,Heavy,35,68,88.06,Foggy,40,0,Medium,Fill Pothole,Medium,Panchayat,19,Not Repaired,2025-10-17
3875,SEG-7503,Bhopal,Madhya Pradesh,20.65356,72.256,City Road,24,Longitudinal Crack,5,Rainy,Moderate,45,36,26.75,Clear,31,4,High,Resurface Road,High,Municipality,33,Temporary Repair,2025-07-03
3876,SEG-1151,Warangal,Telangana,8.99972,78.77544,Highway,7,Longitudinal Crack,15,Humid,Moderate,53,77,118.56,Poor,8,12,High,Resurface Road,High,Panchayat,23,Temporary Repair,2025-04-27
3877,SEG-4579,Jaipur,Rajasthan,10.22159,93.68141,Village Road,18,Transverse Crack,26,Hot,Low,63,71,181.21,Poor,25,7,Critical,Immediate Barricade,Urgent,Panchayat,29,Temporary Repair,2025-05-14
3878,SEG-9985,Bhopal,Madhya Pradesh,16.46764,75.57132,Highway,5,Longitudinal Crack,27,Hot,Heavy,55,32,173.26,Foggy,9,1,High,Resurface Road,High,Highways Dept,44,Not Repaired,2025-08-10
3879,SEG-3040,Warangal,Telangana,18.74214,71.11792,Village Road,7,Longitudinal Crack,12,Rainy,Low,34,79,40.15,Foggy,31,15,High,Resurface Road,High,Highways Dept,19,Repaired,2025-07-18
3880,SEG-7019,Mumbai,Maharashtra,22.35838,88.67079,Village Road,24,Alligator Crack,6,Humid,Low,52,88,117.28,Clear,53,9,High,Resurface Road,High,Municipality,44,Not Repaired,2025-02-21
3881,SEG-3435,Warangal,Telangana,10.7261,82.38852,City Road,24,Longitudinal Crack,3,Dry,Low,90,38,47.26,Foggy,13,14,High,Resurface Road,High,Panchayat,11,Temporary Repair,2025-03-20
3882,SEG-1202,Thiruvananthapuram,Kerala,9.40109,87.69314,Highway,21,Edge Crack,2,Humid,Heavy,80,26,122.32,Poor,29,1,Medium,Fill Pothole,Medium,Highways Dept,50,Repaired,2025-09-11
3883,SEG-8050,Madurai,Tamil Nadu,18.39768,95.89014,Village Road,18,Alligator Crack,37,Humid,Moderate,43,60,70.4,Poor,35,3,Critical,Immediate Barricade,Urgent,Municipality,35,Temporary Repair,2025-07-28
3884,SEG-7231,Noida,Uttar Pradesh,13.71157,80.59297,Highway,12,Longitudinal Crack,20,Hot,Low,31,45,86.67,Poor,58,0,High,Resurface Road,High,Highways Dept,15,Temporary Repair,2025-06-19
3885,SEG-9857,Mumbai,Maharashtra,22.82612,84.12573,Village Road,6,Longitudinal Crack,28,Hot,Moderate,41,55,13.33,Foggy,13,2,High,Resurface Road,High,Panchayat,39,Temporary Repair,2025-01-25
3886,SEG-9767,Coimbatore,Tamil Nadu,16.86677,80.33579,City Road,5,Transverse Crack,19,Humid,Heavy,40,58,41.19,Foggy,39,7,High,Resurface Road,High,Highways Dept,56,Not Repaired,2025-03-19
3887,SEG-8176,Indore,Madhya Pradesh,21.81413,88.34382,City Road,10,Longitudinal Crack,18,Humid,Low,95,80,35.82,Clear,55,0,Medium,Fill Pothole,Medium,Municipality,11,Repaired,2025-09-26
3888,SEG-7873,Pune,Maharashtra,14.13224,71.43856,Village Road,11,Transverse Crack,30,Dry,Heavy,60,29,104.18,Foggy,58,15,Critical,Immediate Barricade,Urgent,Panchayat,38,Temporary Repair,2025-06-09
3889,SEG-6498,Noida,Uttar Pradesh,23.46311,80.1165,City Road,1,Transverse Crack,9,Dry,Moderate,80,54,191.4,Poor,40,8,Medium,Fill Pothole,Medium,Municipality,45,Temporary Repair,2025-10-08
3890,SEG-7279,Chennai,Tamil Nadu,10.06668,89.45527,City Road,13,Edge Crack,27,Rainy,Moderate,45,33,95.88,Clear,46,5,High,Resurface Road,High,Panchayat,29,Not Repaired,2025-05-07
3891,SEG-8536,Delhi,Delhi,24.00226,82.28829,Village Road,19,Edge Crack,24,Rainy,Heavy,38,30,131.81,Foggy,19,11,Critical,Immediate Barricade,Urgent,Highways Dept,11,Not Repaired,2025-07-18
3892,SEG-5803,Warangal,Telangana,12.58216,74.63769,City Road,21,Alligator Crack,30,Hot,Moderate,98,31,22.29,Poor,21,3,Critical,Immediate Barricade,Urgent,Panchayat,34,Not Repaired,2025-06-05
3893,SEG-7857,Mumbai,Maharashtra,16.73975,90.77701,City Road,23,Alligator Crack,38,Dry,Moderate,45,87,139.31,Poor,47,9,Critical,Immediate Barricade,Urgent,Municipality,62,Temporary Repair,2025-04-04
3894,SEG-6612,Mumbai,Maharashtra,22.428,71.20245,Village Road,20,Alligator Crack,26,Dry,Low,52,55,79.64,Clear,25,3,High,Resurface Road,High,Panchayat,43,Temporary Repair,2025-11-02
3895,SEG-5877,Bhopal,Madhya Pradesh,19.55479,71.85602,Village Road,1,Transverse Crack,9,Rainy,Moderate,56,86,48.96,Clear,11,0,Low,Seal Cracks,Low,Highways Dept,32,Repaired,2025-07-21
3896,SEG-6340,Hyderabad,Telangana,20.36593,90.66673,City Road,0,Edge Crack,3,Hot,Low,57,90,19.19,Clear,12,15,Medium,Fill Pothole,Medium,Panchayat,9,Not Repaired,2025-10-04
3897,SEG-1861,Nagpur,Maharashtra,18.40722,85.21185,City Road,21,Transverse Crack,29,Rainy,Heavy,39,54,195.82,Poor,1,0,Critical,Immediate Barricade,Urgent,Municipality,58,Not Repaired,2025-02-26
3898,SEG-4137,Chennai,Tamil Nadu,10.76885,95.22425,Highway,9,Edge Crack,22,Humid,Low,62,82,165.88,Clear,9,6,High,Resurface Road,High,Panchayat,66,Temporary Repair,2025-12-28
3899,SEG-2038,Bengaluru,Karnataka,22.657,86.4994,City Road,9,Longitudinal Crack,22,Hot,Low,53,36,20.23,Foggy,60,5,High,Resurface Road,High,Highways Dept,49,Repaired,2025-03-10
3900,SEG-7916,Bhopal,Madhya Pradesh,23.51557,73.2098,Village Road,25,Longitudinal Crack,27,Hot,Low,43,84,149.65,Clear,22,8,Critical,Immediate Barricade,Urgent,Panchayat,47,Not Repaired,2025-11-09
